id,name,age,num_dep,edu
342058,Kimberly Rose,44,2,1
342258,Beth Moss,41,3,6
342070,Billy Little,54,3,3
342268,Abigail Marshall,54,3,1
342124,Kristy Morris,52,2,4
342309,Omar Fields,42,0,1
342168,Tanya Robinson,60,2,4
342341,Carlos Day,42,1,2
342194,Omar Jimenez,52,0,6
342397,Audrey Morris,50,3,4
342234,Brittany Barber,56,2,6
342447,Wendy White,53,0,5
342260,Todd Tate,45,3,1
342463,Tara Graves,47,0,2
342277,Mallory Sanders,45,3,6
342509,Marcus Hernandez,42,1,6
342319,Aaron Reese,51,3,5
342513,Ana Erickson,59,2,3
342351,Allen Johnston,43,3,4
342521,Richard Garza,40,0,1
342443,Jerry Obrien,46,2,1
342558,Katelyn Powers,60,3,1
342459,Juan Murray,50,3,5
342574,Carolyn Cummings,58,0,3
342495,Frederick Bryant,59,1,2
342590,Patricia Elliott,54,0,1
342511,Walter Murray,41,0,3
342604,Kevin Mack,46,3,2
342515,Victoria Todd,46,3,1
342628,Sheena Turner,49,1,3
342534,Allen Carter,60,1,3
342634,Maria Murphy,46,2,1
342570,Marissa Benson,59,1,1
342668,Jamie Strickland,56,3,5
342576,Lori Welch,48,2,3
342698,John Gonzales,56,1,2
342596,Gabriel Cruz,48,2,3
342782,Sandra Reid,58,2,2
342622,Kyle Hansen,51,0,3
342797,Christopher Martin,44,3,6
342630,Molly Tucker,41,2,3
342825,Jeffrey Collins,47,2,3
342654,Hector Wheeler,58,2,1
342857,Jessica Moss,53,1,6
342678,Jenny Valdez,51,0,1
342889,Jonathon Freeman,58,2,3
342702,Abigail Warren,46,2,1
342935,Caleb Davidson,43,1,5
342785,Johnathan Castro,57,1,6
342951,Rebekah Howell,42,0,3
342813,Casey Welch,46,3,3
342973,Mathew Reeves,50,0,3
342849,Tasha Robertson,53,1,2
342989,Jack Wright,59,2,5
342881,Scott Bishop,47,1,6
343003,Peter Newman,55,0,2
342909,Oscar Mcgee,60,0,3
343039,Willie Crawford,51,1,5
342937,Frederick Turner,42,0,2
343092,Regina Lynch,41,1,1
342963,Colin Howard,42,1,3
343118,Gary Santos,57,3,2
342987,Rodney Hawkins,59,0,6
343178,Jerry George,48,0,2
342995,Ricky Dean,43,2,5
343198,Kayla Rice,48,0,1
343029,Richard Beck,48,3,2
343218,Jack Day,43,0,3
343086,Tammy Reid,49,1,2
343236,Anna Roberts,53,0,5
343102,Sergio Morrison,43,3,6
343262,Candace Rowe,40,0,1
343160,Steven Hughes,48,0,2
343319,Teresa Miles,44,1,3
343186,Andrew Mann,43,3,2
343343,Cheryl Weber,51,0,3
343206,Fernando Cummings,48,2,3
343385,Holly Shelton,43,0,5
343226,Philip Gordon,45,3,2
343445,Casey Ellis,50,1,2
343238,Denise Patton,45,2,4
343523,Joel Harvey,53,3,1
343270,Arthur Simpson,49,0,3
343554,Zachary Collins,56,0,1
343325,Katie Simpson,47,1,2
343568,Ashley Jennings,45,2,1
343345,Barbara Patterson,41,0,1
343610,Chase Haynes,56,1,3
343425,Derek Glover,48,1,3
343616,Frank Willis,47,0,3
343453,Sarah Barrett,60,3,3
343680,Bridget Kennedy,52,3,1
343551,Lance Stone,46,1,6
343696,Jerry Taylor,46,1,5
343566,Bridget Hopkins,45,0,2
343730,Vincent Spencer,55,1,1
343588,Corey Shaw,58,1,5
343750,Darren Ramos,52,1,6
343612,Darrell Leonard,52,2,1
343774,Brendan Brewer,60,2,1
343648,Tabitha Dixon,46,2,1
343806,Drew Jones,50,3,1
343692,Anthony Gordon,41,2,1
343827,Carlos Reid,49,2,1
343706,Kenneth Gilbert,44,2,2
343855,William Young,48,1,3
343738,Hector Gonzales,42,1,1
343897,Kevin Harper,49,1,1
343766,Emily Hubbard,44,0,3
343901,Kristopher Craig,60,2,5
343792,Jillian Goodwin,44,1,1
343921,Sean Baker,59,1,1
343815,Kelli Long,55,2,1
343937,Cameron Robbins,55,1,6
343843,Dylan Knight,60,2,3
343957,Alexis Kelley,42,2,3
343857,Meagan Robbins,41,3,5
343965,Clinton Cannon,54,0,1
343899,Mark Barnett,47,0,3
343981,Patrick Ward,45,2,5
343923,Marc Rogers,40,0,3
344068,Matthew Daniel,52,3,5
343949,Kara Munoz,58,2,2
344120,Jamie Barker,44,1,6
343963,Miguel Schmidt,46,0,3
344152,Michelle Hicks,57,3,1
343967,Gerald Carter,60,2,1
344186,Roberto Craig,45,3,4
344027,Angel Porter,44,3,1
344264,Zachary Owens,41,3,4
344078,Jack Myers,44,2,2
344286,Ebony Walters,57,1,2
344142,Aaron Obrien,45,1,5
344325,Justin Pierce,46,3,4
344184,Cory Flores,56,0,3
344349,Alison Arnold,51,2,6
344218,Seth Cole,46,3,1
344391,Ashley Love,43,3,2
344276,Lindsay Hamilton,59,0,1
344425,Travis Garner,56,1,2
344300,Alison Gray,43,2,3
344431,Blake Obrien,40,0,2
344343,Barbara Rodgers,56,0,4
344447,Samantha Marshall,54,1,2
344377,Olivia Henry,48,2,5
344479,Heather Cobb,53,3,2
344413,Marissa Wilson,47,2,6
344517,Lee Nichols,53,1,1
344429,Jacob Yates,42,2,3
344547,Colin Morales,45,3,5
344435,Roger Jimenez,54,2,1
344563,Abigail Jenkins,59,3,1
344467,Jessica Curry,45,0,6
344616,Danielle Mcgee,54,0,4
344501,Shannon Hopkins,46,2,5
344624,Michael Fox,53,0,4
344527,Kristy Howard,47,0,5
344648,Charles Lee,45,3,6
344557,Cynthia Carter,48,2,3
344692,Todd Holland,51,2,4
344594,Johnny Goodwin,56,0,2
344708,Beth Washington,44,1,3
344620,Kathleen Harper,44,1,1
344734,Philip Thornton,53,1,2
344646,Kendra Mckinney,44,1,3
344788,Natasha Murray,52,1,3
344670,Jerry Webb,41,2,1
344841,Jack Diaz,44,0,5
344702,Tamara Maldonado,49,2,2
344873,Nichole Santiago,49,0,3
344712,Amber Lewis,46,0,1
344889,Benjamin Stevens,51,1,2
344742,Cristina Bryant,44,1,5
344941,Ebony Mitchell,59,0,2
344830,Taylor Armstrong,43,2,1
345009,Victoria Medina,50,1,4
344867,Audrey Goodwin,58,2,1
345035,Melinda Ramos,52,2,2
344883,Edwin Williams,55,1,5
345047,Francisco Hawkins,56,0,1
344911,Charles Owens,52,0,1
345063,Sharon Harvey,56,3,3
344977,Seth Rios,52,0,1
345104,Kathleen Carter,45,2,2
345013,Cameron Strickland,54,3,2
345114,Sabrina Hamilton,60,1,1
345045,Patricia Arnold,56,2,5
345118,Ricky Gomez,52,2,2
345053,Mary Hughes,60,0,2
345154,Tammy Bell,48,2,5
345081,Jesse Santiago,45,1,2
345202,Alexandra Schneider,45,2,1
345112,Kendra Evans,51,1,2
345220,Cindy Graham,50,1,2
345116,Kendra Perry,42,2,4
345274,Deborah Morales,49,3,3
345126,Frederick Hughes,42,1,3
345298,Dominique Collins,54,1,2
345194,Beth Flores,46,1,1
345353,Andrew Mendez,47,2,3
345206,Michelle Arnold,41,1,3
345411,Catherine Andrews,55,2,6
345242,Carl Dennis,44,3,5
345463,Nicholas Walker,41,0,2
345294,Kristina Myers,42,2,1
345479,Erica Barker,50,2,2
345328,Jordan Simpson,51,0,5
345533,Lauren Todd,53,0,4
345365,Stacy Frazier,56,3,2
345545,Zachary Baldwin,45,3,2
345445,Sarah Fields,52,0,4
345579,Kristy Andrews,55,2,3
345477,Kayla Perkins,58,2,1
345618,Laura Daniel,40,3,2
345513,Casey Becker,42,3,1
195196,Robin Munoz,19,1,5
345539,Latasha Terry,54,2,1
195224,Tammy Manning,30,1,2
345559,Alan Willis,51,0,2
195238,Brandon Townsend,30,2,6
345610,Kristi Owens,40,3,5
195242,Anna Rice,31,0,2
345666,Paul Parker,41,0,2
195272,Javier Ray,38,3,6
345696,Frank Palmer,57,2,2
195288,Leah Duncan,34,3,4
195294,Caitlin Hoffman,31,2,2
195300,Johnny Santos,19,1,6
195381,Meagan Aguilar,39,1,1
195407,Javier Curtis,22,2,2
195429,Larry Benson,22,2,2
195467,Derek Knight,38,0,4
195479,Troy Rivera,28,1,4
195489,Larry Jennings,35,2,5
195501,Isaac Thornton,28,1,4
195537,Denise Armstrong,43,3,1
195569,Kristi Bishop,24,2,2
195573,Carl Black,43,2,2
195581,Priscilla Castro,19,2,2
195586,Mario Henderson,26,0,3
195610,Lisa Williams,36,0,5
195612,Oscar Armstrong,36,1,3
195624,Lacey Hampton,21,2,1
195660,Brandy Page,35,0,3
195682,Ann Erickson,33,1,5
195706,Audrey Fleming,26,0,2
195714,Jacqueline Fields,39,2,1
195722,Lindsey Flowers,23,0,5
195748,Tabitha Wheeler,41,1,6
195724,Kathryn Bush,27,0,2
195780,Kenneth Daniel,33,2,3
195754,Julian Becker,32,0,2
195855,Whitney Powers,39,3,2
195804,Kelsey Wood,39,1,3
195885,Marcus Warren,35,2,4
195883,Grant Baker,41,1,4
195891,Lindsey Ramos,37,2,4
195889,Anthony Love,33,3,2
195927,Priscilla Anderson,44,3,2
195905,Christy Armstrong,38,3,1
195965,Johnny Mcdonald,20,0,2
195941,Thomas Daniel,18,1,2
196005,Virginia Washington,28,0,1
195981,Nathan Brewer,44,2,1
196037,Kimberly Armstrong,44,2,4
196029,Travis Salazar,36,3,2
196053,Renee West,24,0,3
196043,Tonya Griffin,23,1,2
196132,Erica Pearson,22,1,2
196061,Nathaniel Harmon,44,1,1
196186,Derek Dixon,28,1,5
196184,Andre Greene,33,2,1
196204,Angel Fowler,28,0,1
196196,Troy Daniels,33,3,5
196268,Justin Mason,21,1,3
196228,Logan Santiago,19,2,6
196294,Lauren Black,39,1,4
196274,Darrell Ball,18,0,2
196336,Cassie Payne,30,1,5
196300,Jeffery Hamilton,41,1,2
196373,Lindsey Thomas,35,0,4
196350,Juan Long,35,0,3
196425,Andre Rose,27,2,2
196379,Joseph Vaughn,44,2,2
196443,Stacey Stewart,26,2,5
196439,Ebony Matthews,43,1,2
196481,Alisha Miles,31,0,2
196451,Spencer Sullivan,40,1,3
196491,Randall Wheeler,41,3,2
196483,Candace Spencer,43,2,2
196529,Ann Wilson,19,1,3
196511,Alyssa Spencer,33,1,3
196561,Jamie Mann,39,0,2
196559,Garrett Garcia,24,0,1
196601,Jermaine Mccoy,18,2,1
196599,Jason Goodman,39,0,4
196637,Eric Hodges,29,0,2
196613,Tasha Patton,25,0,4
196659,Sharon Pearson,35,2,3
196653,Jose Reid,37,3,6
196697,Martin Sullivan,18,2,5
196667,Fernando Curry,21,0,3
196721,Bethany Miles,18,2,1
196719,Seth Cook,26,2,4
196741,Ashlee Nichols,32,1,6
196733,Catherine Chambers,26,2,1
196749,Nicole Duncan,37,1,1
196743,Mallory Sullivan,27,2,3
196789,Casey Bennett,25,0,2
196779,Katrina Cox,25,1,1
196863,Ronald Salazar,35,1,3
196795,Cheryl Watkins,34,1,2
196884,Meredith Romero,31,3,1
196878,Rachael Mckinney,28,0,2
196902,Lacey Taylor,24,0,1
196888,Spencer Oliver,21,0,1
196920,Rachel Valdez,31,2,6
196916,Candace Willis,33,0,2
196978,Carolyn Watson,44,0,5
196926,Evan Martin,26,0,2
197014,Linda Curry,40,1,2
196996,Sheena Peters,30,0,2
197038,Steven Wood,31,1,5
197018,Kevin Flowers,30,0,1
197062,Gina Edwards,20,1,1
197054,Justin Griffith,43,0,1
197110,Krista Lucas,19,0,3
197068,Amy Collins,44,3,2
197177,Deborah Tate,38,0,2
197165,Jessica Pena,26,0,2
197205,Mitchell Torres,27,0,1
197197,Calvin Richardson,27,0,6
197311,Arthur Willis,25,2,1
197307,Tasha Hall,40,1,2
197321,Deborah Matthews,36,3,5
197315,Gabriel Baker,33,3,6
197369,Scott Rowe,24,1,4
197361,Susan Barker,32,3,2
197380,Jonathon Morales,36,0,1
197378,Chelsea Obrien,20,2,5
197418,Louis Cross,19,2,6
197390,Bobby Carroll,27,1,4
197430,Alicia Garrett,29,2,2
197424,Shaun Rios,31,0,2
197482,Frank Garcia,29,1,1
197442,Marcus Walters,33,3,4
197526,Denise Vaughn,32,1,5
197500,Christopher Campbell,27,0,6
197532,Kenneth Baker,20,0,2
197528,Mallory Swanson,22,2,3
197540,Candice Aguilar,27,0,3
197536,Teresa Stone,22,2,3
197564,Alisha Jimenez,24,2,4
197550,Garrett Rowe,36,3,3
197582,Martin Schmidt,32,3,3
197566,Johnny Rogers,22,2,2
197677,Manuel Parks,23,1,4
197675,Jimmy Thompson,33,2,4
197741,Hector Williams,32,0,1
197711,Megan Taylor,42,1,2
197779,Sergio Cannon,33,0,2
197753,Taylor Russell,35,0,2
197851,Kristopher Santos,44,1,5
197801,Andrew Williams,39,2,2
197883,George Maldonado,19,0,5
197875,Colin Long,41,2,2
197912,Lauren Glover,34,3,2
197887,Cory Manning,41,3,2
197948,Kendra Harmon,30,1,2
197926,Kara Tucker,18,1,2
197968,Maurice Hines,21,0,3
197962,Allen Ryan,34,2,2
197980,Kara Greene,20,2,3
197974,Melinda Mccoy,44,2,2
197998,Blake Russell,32,1,3
197996,Brooke Hudson,28,1,3
198010,Leah Ingram,34,1,4
198004,Chad Griffith,24,0,6
198044,Kristy Murray,36,2,5
198012,Adrienne Santiago,34,2,3
198064,Curtis Graham,42,2,4
198050,Jon Manning,31,2,3
198078,Brent Garrett,36,1,3
198076,Jaime Day,23,1,6
198100,Samuel Hansen,19,0,6
198080,Sarah Myers,44,2,2
198181,Taylor Wright,28,2,3
198155,Allison Thomas,21,2,5
198185,Bruce Santos,41,2,4
198183,Krista Sanders,42,0,1
198223,Shaun Vaughn,41,3,6
198205,Allen Bradley,32,2,6
198295,William James,41,0,4
198283,Christopher Tate,42,1,4
198323,Tiffany Henry,25,1,6
198309,Nicholas Glover,39,0,2
198353,Catherine Freeman,35,2,2
198343,Nina Evans,23,0,3
198377,Alan Wood,27,0,2
198355,Crystal Griffith,33,3,2
198446,Maria Hunter,18,2,1
198404,Jamie Taylor,27,2,3
198454,Jacqueline Reese,37,2,4
198450,Ross Adams,23,0,3
198466,Jennifer Nguyen,34,2,5
198460,Jacob Fleming,30,1,3
198500,Eric Hanson,43,1,3
198486,Samantha Scott,19,2,5
198532,Frank Henderson,25,1,2
198526,Jeremy Wade,27,1,1
198552,Erica Wood,21,2,5
198544,Angela Becker,28,1,6
198566,Shannon Dean,39,1,5
198564,Jacqueline Bowman,27,1,2
198598,Jermaine Walsh,37,0,2
198582,Todd Hanson,25,1,3
198671,Monica Shelton,29,2,1
198630,David Newman,18,2,3
198679,Natalie Hamilton,23,1,1
198677,Priscilla King,23,1,3
198727,Alexandra Douglas,18,1,4
198715,Vincent Snyder,41,1,5
198771,Jenna Graham,26,0,1
198755,Nancy Carter,36,0,3
198795,Darrell Franklin,38,0,5
198785,Henry Fields,39,0,2
198841,Denise Yates,42,0,1
198807,Kendra Fuller,41,3,5
198867,Cheryl Lee,21,1,1
198865,Anthony Peterson,30,1,4
198914,Oscar Pierce,26,0,4
198887,Daniel Manning,25,0,4
198948,Stacy Wheeler,32,1,2
198934,Terry Wade,34,1,2
199030,John Fisher,36,2,2
198988,Joel Cummings,35,2,3
199064,Anthony Thompson,25,0,2
199050,Oscar Montgomery,39,0,1
199072,Jason Scott,27,1,2
199070,Bryan Davis,27,2,2
199082,Wayne Barker,44,2,5
199080,Nicole Rogers,44,2,2
199144,Carolyn Webb,30,3,3
199122,Seth Austin,43,3,2
199156,Lance Griffin,30,1,6
199154,Stacey Barnes,28,0,2
199173,Heidi Cox,36,0,3
199164,Denise Reed,40,0,4
199211,Geoffrey Oliver,41,2,5
199181,Edwin Wright,33,3,2
199287,Shaun Jordan,30,0,1
199275,Latoya Berry,33,2,2
199311,Bridget Carpenter,25,1,1
199307,Edwin Hines,18,1,1
199407,Desiree Washington,32,2,3
199401,Jill Armstrong,30,3,3
199434,April Mullins,30,2,5
199409,Candice Blair,28,1,2
199500,Jamie Ramsey,19,0,3
199438,Carla Alvarez,30,0,4
199522,Jeremy James,40,1,3
199506,Erik Hunt,44,3,2
199566,Nicole Cross,24,0,5
199542,Brett Tucker,22,0,2
199598,Brad Andrews,28,0,2
199596,Tanya Collins,31,1,2
199604,Lisa Harrison,37,3,3
199602,Nichole Wright,23,0,2
199626,Laura Ray,43,2,3
199618,Jeffrey Richards,19,1,2
199630,Tasha Hoffman,38,1,6
199628,Nancy Matthews,34,1,6
199656,Daniel Cunningham,27,1,4
199652,Casey Warner,30,1,3
199721,Joel Bell,27,0,2
199687,Spencer Gibson,27,1,2
199787,Samantha Todd,28,0,3
199753,Sara Perkins,31,1,5
199797,Nathan Ramos,40,0,5
199789,April Montgomery,44,3,1
199851,Devin Bailey,29,1,3
199809,Danielle Hammond,37,0,3
199873,Alex Garrett,36,1,1
199861,Mitchell Ball,22,0,3
199897,Brianna Ortiz,21,1,6
199887,Whitney Chavez,40,3,4
199929,Kelly Davidson,31,3,1
199919,David Butler,39,1,2
199942,Kathryn Russell,43,0,2
199935,Crystal Gutierrez,39,3,2
199966,Jenny Davidson,44,3,2
199946,Michael Johnston,29,0,2
199978,Julia Boyd,44,1,1
199976,Steven Torres,33,2,1
200002,Deanna White,36,3,2
199992,Krista Fuller,33,1,5
200026,Courtney Matthews,35,3,2
200006,Brett Stevenson,30,2,1
200038,Heidi Silva,26,2,1
200032,Bridget Ward,20,2,1
200084,Anna Oliver,39,2,1
200082,Lawrence Carlson,27,0,5
200122,Dustin Reeves,24,0,2
200108,Willie Miles,40,0,2
200124,Spencer Williams,37,1,5
200126,Brittany Bell,38,1,4
200138,Diana Obrien,20,2,1
200148,Derek Webb,41,2,2
200160,Martin Ray,42,0,3
345678,Julia Watkins,42,1,5
200184,Rodney Bell,20,2,2
345728,Wayne Washington,44,3,4
200235,Mathew Grant,24,0,1
345738,Calvin Lewis,46,2,4
200251,Lisa Burns,22,1,1
345776,Willie Page,52,1,6
200283,Dominique Day,28,0,2
345830,Jacob Sullivan,60,1,6
200315,Brandi Barnett,27,0,3
345919,Brent Ramsey,53,3,6
200341,Morgan Fernandez,33,2,5
345945,Benjamin Long,41,2,2
345730,Raymond Carter,60,0,6
345969,Michelle Campbell,48,1,3
345762,Christy Beck,56,1,3
345973,Marc Welch,47,3,1
345786,Adam Todd,44,2,2
346021,Adam Knight,40,2,5
345891,Joe Schmidt,44,1,3
346053,Jimmy Adkins,48,2,4
345941,Tabitha Garrett,44,2,1
346093,Jerry Hunt,55,2,5
345963,Julia Flowers,59,0,2
346172,Lori Rodriguez,56,2,3
345971,Cristina Garner,54,2,3
346226,Beth Fisher,60,3,2
345989,Dennis Mills,54,0,2
346256,Joe Howell,53,2,3
346051,Crystal Ruiz,49,2,1
346288,Krista Ward,59,3,4
346055,Bryan Ruiz,48,2,6
346316,Vanessa Bailey,46,3,1
346132,Angel Keller,55,1,6
346352,Jerry Weaver,53,0,2
346188,Tracy Henderson,43,1,2
346399,Roger Parks,41,3,2
346236,Corey Banks,49,2,5
346433,Scott Morris,41,0,1
346262,Lawrence Barrett,57,1,6
346485,Stephanie Simpson,49,0,4
346310,Darrell Welch,47,3,6
346497,Kathryn Henderson,48,1,3
346336,Devin Lawson,43,0,1
346537,Bryan Potter,51,3,6
346391,Barbara Terry,50,3,1
346607,Joseph Cook,56,3,4
346429,Troy Martinez,59,1,2
346636,Drew Adkins,42,3,2
346437,Brett Burgess,52,1,3
346662,Roberto Hodges,57,1,5
346495,Olivia Weber,48,1,2
346702,Kyle Gilbert,41,2,4
346535,Samantha Strickland,40,3,6
346716,Danny Barnes,52,0,2
346585,Bridget Barker,52,3,2
346756,Frank Marshall,54,1,2
346624,Katelyn Crawford,53,3,6
346802,Ross Gray,46,2,1
346650,Cameron Ryan,43,2,2
346812,Erin Rowe,48,3,4
346676,Tabitha Clark,45,0,3
346834,Elizabeth Gonzales,41,2,5
346706,Bridget Joseph,55,0,1
346870,Javier Robinson,58,3,1
346740,Caroline Gutierrez,51,0,6
346903,Christy Romero,40,3,5
346796,Jillian Peterson,42,3,5
346911,Jimmy Page,52,3,5
346804,Micheal Jackson,59,1,1
346929,Luis Fleming,44,1,4
346820,Kristi Brown,57,2,2
346955,Frederick Fowler,50,3,3
346842,Anne Norman,47,1,6
346963,Billy Powers,51,2,1
346899,Jacqueline Jensen,55,2,2
346977,Logan Bailey,49,3,1
346905,Trevor Bishop,42,0,1
347007,Robin Barber,45,2,2
346915,Julie Barnes,42,0,2
347087,Sara Duncan,60,3,1
346939,Darrell Hawkins,51,0,5
347136,Desiree May,48,3,3
346961,Bruce Webster,55,1,2
347166,Arthur Warren,48,0,5
346965,Jordan Reed,55,3,5
347184,Courtney Mason,60,3,1
346987,Deborah Richards,49,1,2
347214,Meredith Garza,55,0,2
347047,Adrienne Douglas,44,0,6
347256,Donald Fleming,45,2,5
347127,Nicole Holt,54,0,3
347304,Erika Hines,42,1,3
347162,Kevin Hicks,45,0,6
347340,Carolyn Henderson,44,0,2
347174,Jermaine Hudson,57,1,6
347362,Jordan Mcgee,58,1,1
347186,Thomas Harper,42,0,5
347429,Kathryn Keller,50,0,1
347234,Billy Stevens,47,0,2
347529,Jared Carroll,47,3,1
347302,Abigail Daniel,58,0,3
347575,Virginia Hamilton,43,1,2
347306,Rodney Hodges,44,2,1
347613,Daniel Collins,53,2,1
347352,Jamie Mcdaniel,40,1,1
347639,Martin Cross,45,3,3
347407,Joseph Fuller,43,0,2
347674,Meredith Hamilton,46,3,2
347439,Kristina Chavez,54,0,3
347684,Justin Ryan,41,0,1
347531,Courtney Powers,56,2,1
347690,Cory Garcia,50,3,5
347585,Brandi Haynes,57,2,3
347740,Jeremiah Moreno,53,0,2
347629,Ana Nguyen,59,3,5
347762,Molly James,49,0,3
347654,Kevin Santiago,46,3,2
347782,Mitchell Erickson,49,0,2
347676,Brad Henry,42,3,2
347804,Stefanie Lee,55,1,1
347688,Hector Valdez,52,2,2
347838,Joe Clark,50,0,1
347708,Taylor Valdez,49,1,2
347884,Carrie Henry,53,0,4
347760,Bryan Carter,47,3,6
347909,Katelyn Cummings,54,1,1
347774,Meghan Carroll,42,0,2
347963,Valerie Ross,45,1,1
347794,Antonio Shelton,48,1,1
347979,Ian Murray,55,0,2
347810,Kristen Ramirez,52,1,5
348043,Kristy Morrison,42,1,3
347868,Terry Mullins,48,3,1
348061,Melissa Cook,60,3,5
347905,Kari Nichols,54,3,3
348093,Caitlin Tate,42,2,3
347935,Taylor Fleming,49,0,4
348103,Cheryl Cole,50,2,6
347965,Bobby Flowers,46,1,2
348127,Mark Rivera,58,0,1
348007,Rachael Potter,57,3,5
348160,Felicia Hernandez,42,2,1
348047,Natasha Newton,42,3,1
348172,Kristen Barnes,40,1,4
348065,Derrick Jackson,44,2,3
348196,Adrian Barrett,46,1,4
348101,Christy Warren,56,2,1
348266,Tasha Berry,49,2,2
348121,Megan Reyes,50,3,3
348284,Benjamin Cruz,55,2,2
348151,Lance Phillips,54,1,1
348320,Keith Stone,53,2,1
348164,April Hopkins,55,0,2
348360,Darrell Barnett,46,0,3
348192,Gabriel Benson,56,2,3
348435,Jesse Reyes,55,2,2
348206,Julia Schmidt,46,3,2
348457,Amy Cruz,47,1,1
348274,Edward Benson,49,3,3
348501,Troy Turner,43,3,2
348294,Brenda White,56,0,1
348509,Richard Patton,50,2,2
348300,Monique Carlson,54,1,3
348579,Russell Parks,56,3,1
348354,Anna Hart,45,2,2
348641,Edwin Santiago,53,0,1
348392,Tonya Schneider,50,1,2
348657,Oscar Bailey,58,1,3
348447,Paul Vaughn,52,1,2
348706,Cody Steele,49,2,2
348475,Calvin Goodman,53,0,6
348722,Tammy Rogers,46,2,2
348505,Monique Hudson,47,3,2
348762,Jordan Arnold,50,3,2
348567,Monique Payne,52,2,1
348768,Carl Hernandez,52,3,2
348635,Kristy Aguilar,56,3,2
348788,Terry Warner,54,1,3
348647,Erik Fleming,45,3,3
348816,Alexandra Stewart,54,3,2
348667,Larry Carter,45,2,5
348824,Adrian Wilson,44,0,3
348720,Sandra Jordan,43,0,2
348858,Anna Burgess,47,1,1
348760,Erik Jimenez,59,3,4
348892,Jared Griffith,42,2,3
348764,Grant Morales,54,3,3
348920,Tyler Cooper,54,2,1
348780,Theresa Daniels,43,1,5
348947,Omar Torres,43,3,3
348804,Cristina Oliver,59,2,6
348963,David Moore,44,0,3
348822,Spencer Dennis,50,3,1
349005,Tiffany Blair,41,0,1
348830,Garrett Kennedy,45,2,2
349035,Garrett Wilson,48,3,2
348876,Amber Harris,57,1,4
349053,Alexander Cruz,47,1,4
348914,Lawrence Patterson,43,0,2
349073,Tony Lawson,53,0,1
348939,Teresa Simmons,53,2,2
349093,Jeffery Cole,51,3,2
348951,Amber Patton,52,2,1
349111,Seth Terry,46,2,4
348987,Ross Webster,54,1,5
349131,Tara Fletcher,58,3,2
349017,Gary Glover,45,1,1
349184,Patricia Gregory,43,0,1
349039,Tasha Hansen,45,2,2
349212,Jaclyn Dunn,56,0,3
349055,Brittney Manning,46,3,5
349296,Carolyn Little,58,2,6
349077,Victor Baker,43,0,4
349314,Johnathan Robertson,50,3,6
349097,Manuel Bishop,60,0,4
349340,Vanessa Ball,46,3,6
349117,Kristin Burns,41,0,4
349382,Kristin Burton,50,1,1
349165,Stacey Lane,54,3,3
349396,Mark Sanchez,42,0,3
349194,Evan Erickson,54,2,6
349408,Tony Blair,54,3,1
349274,Stacey Newman,40,1,3
349434,Cristina Robbins,58,1,5
349304,Javier Pena,43,3,5
349445,Troy Murphy,54,2,2
349326,Brandy Morgan,58,3,5
349473,Clayton Byrd,58,0,2
349380,Angel Dawson,55,3,2
349483,Meagan Dawson,60,2,5
349388,Terry Torres,56,2,1
349529,Reginald Moss,53,1,1
349402,Seth Baldwin,59,0,3
349543,Erik Todd,44,0,4
349418,Andrea Schneider,44,2,1
349637,Jordan Ellis,53,0,1
349438,Dominique Mccoy,50,1,1
349651,Shaun Brown,59,0,1
349463,Tanya Cunningham,46,2,1
349687,Bradley Harper,43,2,2
349479,Courtney Marshall,56,1,2
349706,Bryan Soto,57,3,6
349515,Alexis Robbins,43,1,6
349714,Donald Morales,40,0,4
349535,Kristi Collins,42,1,3
349772,Lawrence Goodwin,40,1,5
349593,Samuel Howell,44,0,3
349810,Jessica Long,56,3,1
349639,Wendy Hodges,51,2,2
349848,Leah Simpson,41,2,5
349653,Leah Rhodes,56,1,6
349860,John Douglas,46,2,5
349696,Albert Burns,43,2,1
349878,Lee Wheeler,43,3,3
349708,Donald Malone,45,3,2
349928,Nichole Robertson,59,1,1
349740,Latasha Fowler,48,1,4
349983,Bruce Santos,47,2,1
349792,Caroline Flores,42,1,1
349987,Timothy Kelley,55,0,3
349838,Johnny Pierce,53,3,5
349993,Daniel Ward,47,3,2
349854,Natalie Ball,46,1,5
350039,Ashley Brewer,54,1,6
349864,Jeremiah Gomez,45,2,5
350081,Shannon Aguilar,58,0,2
349912,Henry Olson,51,3,3
350203,Ashley Maldonado,52,0,2
349965,Jordan Rios,53,0,2
350212,Tyler Fox,43,0,1
349985,Jared Ortiz,54,2,6
350246,Christy Simmons,60,1,4
349991,Cynthia Henderson,55,2,1
350294,Trevor Cohen,40,2,2
350005,Donald Simpson,46,1,2
350346,Erika Alexander,48,1,2
350065,Maria Hunter,46,2,5
350418,Kristin Banks,42,0,4
350155,Travis Shelton,40,0,1
350462,Victoria Parks,56,1,1
350208,Philip Alvarez,45,3,5
350479,Barbara Pearson,41,3,3
350232,Kristina Salazar,49,1,3
350489,Lawrence Wallace,46,3,1
350288,Leslie Jacobs,57,1,3
350543,Daniel Austin,60,0,3
350304,Brent Watson,43,0,2
350583,Tony Byrd,56,0,5
350364,Maurice Diaz,54,1,1
350667,Jill Gray,45,1,3
350460,Nicole Spencer,49,3,2
350703,Joshua Howard,52,3,3
350477,Caroline Mason,53,1,4
